ID,title,category,core_skills,further_skills,letter
9569,Fahrlehrer/in,Andere Weiterbildung,"['Didaktik', 'Fahrlehrerschein/Fahrlehrerlaubnis Klasse A (alt: Kl. 1)', 'Fahrlehrerschein/Fahrlehrerlaubnis Klasse BE (alt: Kl. 3)', 'Fahrlehrerschein/Fahrlehrerlaubnis Klasse CE (alt: Kl. 2)', 'Fahrlehrerschein/Fahrlehrerlaubnis Klasse DE', 'Fahrschulwesen', 'Methodik', 'Straßen- und Verkehrsrecht', 'Unterricht, Schulung (außerschulischer Bereich)', 'Verkehrspädagogik', 'Verkehrssicherung', 'Verkehrsverhalten einüben']","['Befähigung nach Berufskraftfahrer-Qualifikations-Gesetz (BKrFQG)', 'Seminarerlaubnis ASF (Fahrlehrerausbildung)', 'Seminarerlaubnis ASP (Fahrlehrerausbildung)', 'Umweltschutz, Umwelttechnik']",F
107431,Fahrradkurier/in,Berufliche Einsatzmöglichkeit,"['Fahrradkurierdienst', 'Warenlieferung, Warenzustellung']","['Auftragsannahme, -bearbeitung', 'Beladen, Entladen', 'Kurierdienst', 'Lieferservice (Speisen)', 'Paketzustellung', 'Speditions-, Lieferverkehr', 'Straßen- und Verkehrsrecht', 'Tourenplanung']",F
27394,Fahrradmonteur/in,Duale Ausbildung,"['E-Bikes', 'Fahrradtechnik', 'Justieren', 'Wartung, Reparatur, Instandhaltung']","['Auftragsannahme, -bearbeitung', 'Hartlöten', 'Kundenberatung, -betreuung', 'Kundendienst', 'Löten', 'Verkauf']",F
4372,Fahrzeugglaser/in,Berufliche Einsatzmöglichkeit,"['Fahrzeugglasen', 'Glaskleben', 'Mechanische Glasbearbeitung']","['Arbeitsvorbereitung', 'Fahrerassistenzsysteme', 'Glaspolieren', 'Kalibrieren', 'Kraftfahrzeugelektrik, Kraftfahrzeugelektronik', 'Kundenberatung, -betreuung', 'Qualitätsprüfung, Qualitätssicherung', 'Spezial-, Sonderglasen', 'Verbundsicherheits-, Isolierglas', 'Wartung, Reparatur, Instandhaltung']",F
93708,"Fahrzeuginformatik, -elektronik (grundständig)",Studienfach,,,F
94048,"Fahrzeuginformatik, -elektronik (weiterführend)",Studienfach,,,F
134333,Fahrzeuginterieur-Mechaniker/in,Duale Ausbildung,"['Baugruppenmontage', 'Bodenbeläge verlegen', 'Fahrzeugpolstern', 'Fahrzeugsattlerei', 'Federsysteme herstellen (Polstermöbel)', 'Konfektionieren', 'Kraftfahrzeugelektrik, Kraftfahrzeugelektronik', 'Maschinenführung, Anlagenführung, -bedienung', 'Pneumatik', 'Zuschneiden (Textil, Bekleidung, Leder u.Ä.)']","['Anreißen, Vorzeichnen, Anzeichnen', 'Arbeitsvorbereitung', 'Beziehen (Polster, Möbel)', 'Connected-Car-Lösungen', 'Ergonomie', 'Fahrerassistenzsysteme', 'Hydraulik', 'Kedern', 'Kleben', 'Kunststoffverarbeitung', 'Modelle, Musterstücke anfertigen', 'Nähen', 'Nieten', 'Qualitätsprüfung, Qualitätssicherung', 'Schablonen anfertigen', 'Spezialnähte ausführen (Leder, Polster)', 'Vorpolstern', 'Wartung, Reparatur, Instandhaltung', 'Werkstoffkunde, Werkstoffphysik', 'Ziernähen']",F
15540,Fahrzeuglackierer/in,Duale Ausbildung,"['Fahrzeugbeschriftung', 'Fahrzeuglackierung', 'Korrosionsschutz', 'Lackieren', 'Spachteln', 'Untergrundbehandeln']","['Airless-Spritzen', 'Arbeitsvorbereitung', 'Fahrzeugglasen', 'Karosseriearbeiten', 'Kundenberatung, -betreuung', 'Oberflächen beschichten', 'Old- und Youngtimer - Aufbereitung, Restaurierung, Wartung', 'Schleifen (Metall)', 'Schriftmalen, Schriftzeichnen', 'Siebdruck', 'Wartung, Reparatur, Instandhaltung']",F
10275,Fahrzeugpfleger/in,Berufliche Einsatzmöglichkeit,"['Entkonservieren (Neuwagen)', 'Kraftfahrzeugpflege', 'Reinigen']","['Autoaufbereitung (Neu- und Gebrauchtwagen)', 'Hochdruckreinigung', 'Korrosionsschutz', 'Kraftfahrzeugwartung, Kraftfahrzeugreparatur', 'Motorreinigung', 'Old- und Youngtimer - Aufbereitung, Restaurierung, Wartung', 'Polieren', 'Polsterreinigung', 'Reifendienst', 'Verkehrsmittel reinigen', 'Vorwäsche', 'Waschanlagen-, Waschstraßenbetreuung']",F
94426,Fahrzeugtechnik (grundständig),Studienfach,,,F
94254,Fahrzeugtechnik (weiterführend),Studienfach,,,F
15198,Falkner/in,Berufliche Einsatzmöglichkeit,"['Aufzucht (Tierwirtschaft)', 'Beizjagd', 'Falknerei', 'Tierschutz', 'Vogelzucht, -haltung']","['Aus- und Fortbildung', 'Flugvorstellungen mit Vögeln', 'Futtermittelanalysen, -gewinnung', 'Jägerprüfung (Jagdschein)', 'Sachkundenachweis nach § 11 Tierschutzgesetz', 'Tiere füttern', 'Tierkrankheiten', 'Tierunterkünfte einrichten und instand halten', 'Tierunterkünfte reinigen und desinfizieren', 'Training', 'Verhaltensbiologie', 'Zuchtbuchführung, Stallbuchführung']",F
59177,Fallmanager/in,Berufliche Einsatzmöglichkeit,"['Arbeitsrecht', 'Arbeitsvermittlung', 'Ausbildungsförderungsrecht', 'Ausbildungsvermittlung', 'Berufsberatung', 'Berufsbildungsrecht', 'Bildungsberatung', 'Case-Management', 'Sozialrecht']","['Arbeitsförderungsrecht', 'Arbeitsmarktpolitik', 'Betriebswirtschaftslehre', 'Bewerberauswahl, -beurteilung', 'Interkulturelle Kommunikation', 'Öffentlichkeitsarbeit, Public Relations', 'Psychologie', 'Recherche, Informationsbeschaffung', 'Rehabilitation', 'Sozialhilferecht', 'Sozialmanagement', 'Sozialversicherungsrecht', 'Unterricht, Schulung (außerschulischer Bereich)', 'VerBIS (Vermittl.,Berat.,Infosystem d. Bundesagentur f. Arb)', 'Vortragstätigkeit']",F
14880,Familien-/Paartherapeut/in,Berufliche Einsatzmöglichkeit,"['Differenzielle und Persönlichkeitspsychologie', 'Ehe-, Familien-, Lebensberatung', 'Familientherapie', 'Psychoanalyse', 'Psychologische Diagnostik', 'Psychotherapie']","['Entwicklungspsychologie', 'Gesprächstherapie', 'Gestalttherapie', 'Gruppentherapie', 'Kommunikationspsychologie', 'Mediation', 'Neurolinguistisches Programmieren (NLP)', 'Psychologie', 'Psychosomatik', 'Sozialpsychologie', 'Supervision', 'Tiefenpsychologie', 'Verhaltenstherapie']",F
13992,"Farb-, Stil- und Imageberater/in",Berufliche Einsatzmöglichkeit,"['Kundenberatung, -betreuung', 'Typ-, Stil-, Farbberatung']","['Dekorative Kosmetik, Schminken', 'Mode-, Trendfrisuren', 'Modeberatung']",F
4056,Fassadendecker/in,Berufliche Einsatzmöglichkeit,"['Abdichten (Hoch- und Tiefbau)', 'Dach- und Fassadenblecharbeiten', 'Fassadenbau, -technik', 'Unterkonstruktionen anbringen (Dach, Fassade)']","['Arbeitsschutz, Unfallverhütung', 'Aufmaß', 'Baugeräteführung, Baumaschinenführung', 'Bausanierung', 'Baustelleneinrichtung', 'Blitzableiter-, Blitzschutzanlagenbau', 'Fassadeninstandhaltung, Fassadensanierung', 'Gebäudedämmung (Wärmeschutz) herstellen', 'Gerüstbau', 'Hebezeuge bedienen', 'Holzbearbeiten, Holzverarbeiten', 'Wartung, Reparatur, Instandhaltung']",F
3951,Fassadenmonteur/in,Duale Ausbildung,"['Fassadenbau, -technik', 'Fassadeninstandhaltung, Fassadensanierung', 'Montage (Bau, Ausbau)', 'Unterkonstruktionen anbringen (Dach, Fassade)']","['Abdichten (Hoch- und Tiefbau)', 'Arbeitsvorbereitung', 'Aufmaß', 'Baustelleneinrichtung', 'Blitzableiter-, Blitzschutzanlagenbau', 'Gebäudedämmung (Wärmeschutz) herstellen', 'Gerüstbau', 'Qualitätsprüfung, Qualitätssicherung', 'Verputzen']",F
10239,Fassadenreiniger/in (Gebäudereinigung),Berufliche Einsatzmöglichkeit,"['Fassadenreinigung', 'Gebäudereinigung']","['Arbeitsplattformen, Arbeitsbühnen und Aufzüge aufstellen', 'Denkmalpflege', 'Entsorgung', 'Glasreinigung', 'Hochdruckreinigung', 'Imprägnieren', 'Konservieren (historische Objekte)', 'Oberflächen behandeln, veredeln', 'Reinigungsroboter', 'Sandstrahlen']",F
15657,Fechtlehrer/in,Sonstige Ausbildung,"['Didaktik', 'Fechten', 'Methodik', 'Sportpädagogik', 'Training', 'Unterricht, Schulung (außerschulischer Bereich)']","['Breitensport', 'Konditionstraining', 'Leistungssport']",F
133561,Feelgood-Manager/in,Berufliche Einsatzmöglichkeit,"['Personalberatung', 'Personalentwicklung', 'Talentmanagement', 'Unternehmenskommunikation, Corporate Identity']","['Arbeits-, Betriebssoziologie', 'Arbeitsplatzgestaltung', 'Betriebliches Gesundheitsmanagement (BGM)', 'Bildungsmanagement, -planung', 'Change-Management', 'Coaching', 'Diversity Management', 'Konzeption (Werbung, Marketing, PR)', 'Organisationsentwicklung', 'Personalwesen', 'Projektmanagement', 'Sozialkompetenz- und Persönlichkeitsentwicklung (Förderung)', 'Unternehmensberatung']",F
1123,Feinoptiker/in,Duale Ausbildung,"['Glasbeschichten', 'Glasschleifen', 'Justieren', 'Maschinenführung, Anlagenführung, -bedienung', 'Optikvergüten', 'Planoptische Bauelemente herstellen', 'Rundoptische Bauelemente herstellen', 'Zentrieren']","['Arbeitsvorbereitung', 'Brillenoptik', 'CNC-Kenntnisse, CNC-Programmieren', 'Entspiegeln', 'Feinkitten', 'Feinwerktechnik', 'Glaspolieren', 'Kundenberatung, -betreuung', 'Mikrooptik', 'Oberflächen behandeln, veredeln', 'Qualitätsprüfung, Qualitätssicherung', 'Verkauf', 'Wartung, Reparatur, Instandhaltung']",F
1124,Feinoptikermeister/in,Meisterweiterbildung,"['Arbeitsvorbereitung', 'Betriebsmitteleinsatz planen', 'Feinoptik', 'Justieren', 'Kalkulation', 'Kundenberatung, -betreuung', 'Maschineneinrichtung, Anlageneinrichtung', 'Optikvergüten', 'Planoptische Bauelemente herstellen', 'Qualitätsprüfung, Qualitätssicherung', 'Rundoptische Bauelemente herstellen', 'Zentrieren']","['Arbeitsschutz, Unfallverhütung', 'Ausbildereignungsprüfung', 'Betriebsleitung, Betriebsführung', 'Brillenoptik', 'Einfärben (Glas)', 'Einkauf, Beschaffung', 'Feinkitten', 'Feinwerktechnik', 'Fertigungs-, Auftragssteuerung', 'Glasbeschichten', 'Glasschleifen', 'Kosten- und Leistungsrechnung', 'Messinstrumente, -systeme', 'Mikrooptik', 'Oberflächen behandeln, veredeln', 'Personalplanung', 'Technische Optik', 'Verkauf', 'Wartung, Reparatur, Instandhaltung']",F
1946,Feinpolierer/in,Duale Ausbildung,"['Feinpolieren', 'Handpolieren', 'Handschleifen', 'Maschinenführung, Anlagenführung, -bedienung', 'Mattieren']","['Arbeitsvorbereitung', 'Bankpolieren', 'Bürsten', 'Chemisches, elektrolytisches Polieren', 'Edelmetalle be- und verarbeiten', 'Feuerpolieren', 'Kettenpolieren', 'Qualitätsprüfung, Qualitätssicherung', 'Vorpolieren']",F
15145,Feinwerkmechaniker/in,Duale Ausbildung,"['Arbeit nach Zeichnung', 'Feinwerktechnik', 'Justieren', 'Maschinenführung, Anlagenführung, -bedienung', 'Maschinentechnik', 'Messen, Prüfen (Metalltechnik)']","['Arbeitsvorbereitung', 'CNC-Kenntnisse, CNC-Programmieren', 'Elektronik', 'Elektrotechnik', 'Geräteelektronik', 'Maschineneinrichtung, Anlageneinrichtung', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Oberflächen behandeln, veredeln', 'Oberflächentechnik', 'Qualitätsprüfung, Qualitätssicherung', 'Schnitt-, Stanz-, Biegewerkzeuge', 'Werkzeugmaschinentechnik', 'Zerspanungstechnik']",F
2418,Feinwerkmechanikermeister/in,Meisterweiterbildung,"['Arbeitsvorbereitung', 'Betriebsmitteleinsatz planen', 'Feinwerktechnik', 'Justieren', 'Kalkulation', 'Maschineneinrichtung, Anlageneinrichtung', 'Maschinentechnik', 'Messen, Prüfen (Metalltechnik)', 'Qualitätsprüfung, Qualitätssicherung']","['Arbeitsschutz, Unfallverhütung', 'Ausbildereignungsprüfung', 'Betriebsleitung, Betriebsführung', 'CNC-Kenntnisse, CNC-Programmieren', 'Elektronik', 'Elektrotechnik', 'Entwurf', 'Geräteelektronik', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Oberflächen behandeln, veredeln', 'Oberflächentechnik', 'Personalplanung', 'Schnitt-, Stanz-, Biegewerkzeuge', 'Werkzeugmaschinentechnik', 'Zerspanungstechnik']",F
15330,Feldwebel - Allgemeiner Fachdienst,Soldatenausbildung,,,F
15444,Feldwebel - Geoinformationsdienst,Soldatenausbildung,,,F
15442,Feldwebel - Militärmusikdienst,Soldatenausbildung,,,F
15440,Feldwebel - Sanitätsdienst,Soldatenausbildung,,,F
15328,Feldwebel - Truppendienst,Soldatenausbildung,,,F
4024,Fertighausmonteur/in,Berufliche Einsatzmöglichkeit,"['Bauzimmern', 'Betonieren', 'Fertigteilbau', 'Holzbauteile herstellen', 'Holzkonstruktionsbau', 'Holzschutz, Holzpflege', 'Montage (Bau, Ausbau)', 'Trockenbau']","['Abdichten (Hoch- und Tiefbau)', 'Arbeitsschutz, Unfallverhütung', 'Arbeitsvorbereitung', 'Ausbau', 'Baustelleneinrichtung', 'Dachstuhlbau', 'Deckenbau', 'Fenster- und Türenbau, -montage', 'Gebäudedämmung (Wärmeschutz) herstellen', 'Hebezeuge bedienen', 'Imprägnieren', 'Qualitätsprüfung, Qualitätssicherung', 'Sägen', 'Treppenbau', 'Verfugen']",F
2488,Fertigungsmechaniker/in,Duale Ausbildung,"['Automatisierungstechnik, Prozessautomatisierung', 'Baugruppenmontage', 'Fertigungstechnik', 'Justieren', 'Mess-, Steuer-, Regeltechnik (MSR)', 'Messen, Prüfen (Metalltechnik)', 'Montage (Metall, Anlagenbau)']","['Arbeit nach Zeichnung', 'Arbeitsvorbereitung', 'Befestigungstechnik', 'CNC-Kenntnisse, CNC-Programmieren', 'Elektronik', 'Elektrotechnik', 'Hydraulik', 'Löten', 'Maschineneinrichtung, Anlageneinrichtung', 'Pneumatik', 'Qualitätsprüfung, Qualitätssicherung', 'Wartung, Reparatur, Instandhaltung']",F
35221,Fertigungsplaner/in - Tischlerhandwerk,Andere Weiterbildung,"['Arbeitsvorbereitung', 'Fenster- und Türenbau, -montage', 'Fertigungs-, Auftragssteuerung', 'Holzbauteile herstellen', 'Holzmöbelbau', 'Kosten- und Leistungsrechnung', 'Kunsttischlerei', 'Möbel-, Gehäusetischlerei', 'Parkettischlerei', 'Produktion, Fertigung', 'REFA']","['Aufmaß', 'Betriebsmitteleinsatz planen', 'Disposition', 'Fertigungstechnik', 'Kalkulation', 'Lagerwirtschaft', 'Maschineneinrichtung, Anlageneinrichtung', 'Qualitätsprüfung, Qualitätssicherung', 'Sargtischlerei', 'Treppenbau']",F
3961,Feuerungs- und Schornsteinbauer/in,Duale Ausbildung,"['Betonfertigteilbau', 'Betonieren', 'Eisenflechten, Bewehrungen herstellen', 'Feuerfestmauern', 'Feuerungs- und Schornsteinbau', 'Mauern', 'Verputzen']","['Arbeitsvorbereitung', 'Aufmaß', 'Baugeräteführung, Baumaschinenführung', 'Bausanierung', 'Baustelleneinrichtung', 'Blitzableiter-, Blitzschutzanlagenbau', 'Gebäudedämmung (Wärmeschutz) herstellen', 'Gerüstbau', 'Industrieschornsteinbau', 'Kundendienst', 'Qualitätsprüfung, Qualitätssicherung', 'Schalungsarbeiten', 'Verfugen']",F
7416,Feuerwehrgerätewart/in,Berufliche Einsatzmöglichkeit,"['Gerätekunde Brandschutztechnik', 'Handwerkliche Kenntnisse', 'Lagerorganisation, -verwaltung', 'Wartung, Reparatur, Instandhaltung']","['Atemschutzgeräte', 'Brandbekämpfung']",F
995,Figurenkeramformer/in,Duale Ausbildung,"['Brennen (Keramik, Email)', 'Dekore anfertigen (Keramik)', 'Figurenkeramformen', 'Gipsformengießen', 'Modellieren']","['Arbeitsvorbereitung', 'Entgraten', 'Entwurf', 'Glasieren (Keramik)', 'Keramdrehen', 'Kerammassemachen', 'Kundenberatung, -betreuung', 'Qualitätsprüfung, Qualitätssicherung', 'Trocknen']",F
94343,Figurentheater (grundständig),Studienfach,,,F
6612,"Filialleiter/in, Verkaufsstellenleiter/in",Berufliche Einsatzmöglichkeit,"['Einkauf, Beschaffung', 'Filial-, Geschäftsstellen-, Zweigstellenleitung', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Personalplanung', 'Preisgestaltung', 'Sortimentsgestaltung', 'Verkaufsförderung', 'Warenpräsentation', 'Werbung']","['Abrechnung', 'Buchführung, Buchhaltung', 'Handelsbetriebslehre', 'Handelsrecht', 'Kundenberatung, -betreuung', 'Lagerwirtschaft', 'Logistik', 'Personalwesen', 'Reklamationsbearbeitung', 'Verkauf', 'Verkaufsschulung, -training', 'Warenannahme, Wareneingangskontrolle']",F
14197,Film- und Fernsehproduzent/in / Regisseur/in,Sonstige Ausbildung,"['Ausstattung (Film, Fernsehen, Bühne), Szenografie', 'Betriebswirtschaftslehre', 'Dramaturgie', 'Dreharbeiten', 'Drehbucharbeit', 'Finanzierung', 'Finanzplanung', 'Kalkulation', 'Konzeption (Theater, Film, Fernsehen, Ausstellung)', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Regie']","['Aufnahmetechnik', 'Fernsehtechnik', 'Kameratechnik', 'Kosten- und Leistungsrechnung', 'Kulissenbau (Film, Fernsehen, Theater)', 'Marketing', 'Medienrecht', 'Medientechnik', 'Öffentlichkeitsarbeit, Public Relations', 'Recherche, Informationsbeschaffung', 'Special Effects', 'Storyboarderstellung', 'Urheberrecht', 'Verwertungsrechte, Lizenzen beschaffen und verwalten']",F
94107,"Film-, Fernsehkamera (grundständig)",Studienfach,,,F
93808,"Film-, Fernsehproduktion (grundständig)",Studienfach,,,F
125531,"Film-, Fernsehproduktion (weiterführend)",Studienfach,,,F
59043,Film-/Fernseh-Regisseur/in,Sonstige Ausbildung,"['Inszenieren', 'Kalkulation', 'Konzeption (Theater, Film, Fernsehen, Ausstellung)', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Regie']","['Bühnen-, Theatertechnik', 'Choreografie', 'Dramaturgie', 'Dreharbeiten', 'Fernsehtechnik', 'Hörfunk', 'Interpretieren', 'Kabarett', 'Kosten- und Leistungsrechnung', 'Lichttechnik, Beleuchtung', 'Musical', 'Oper', 'Operette', 'Spielplangestaltung', 'Theater, Schauspiel', 'Theaterwissenschaft']",F
77568,Filmeditor/in,Berufliche Einsatzmöglichkeit,"['Bildmischen', 'Bildschnitt', 'Bild- und Tontechnik', 'Kopieherstellung (Foto, Film, Video)', 'Synchronisieren (Film- und Fernsehproduktionen)', 'Synchronisieren (Videotechnik)', 'Tonmischen', 'Tontechnik', 'Videobearbeitung']","['Aufnahmetechnik', 'Bildbearbeitung, digital', 'Bildtechnik', 'Fernsehtechnik', 'Kameratechnik', 'Medientechnik', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Qualitätsprüfung, Qualitätssicherung', 'Storyboarderstellung', 'Studiotechnik', 'Titel, Untertitel einfügen']",F
14195,Filmgeschäftsführer/in,Berufliche Einsatzmöglichkeit,"['Abrechnung', 'Buchführung, Buchhaltung', 'Büroorganisation, Büromanagement', 'Finanzbuchhaltung', 'Finanzierung', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Lohn- und Gehaltsbuchhaltung, -abrechnung', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Steuerrecht', 'Verwertungsrechte, Lizenzen beschaffen und verwalten']","['Abteilungs-, Bereichs-, Ressortleitung', 'Controlling', 'Fundraising, Sponsoring', 'Kassenführung (Bargeld)', 'Marketing', 'Medienrecht', 'Öffentlichkeitsarbeit, Public Relations', 'Personalwesen', 'Urheberrecht']",F
6454,Filmrestaurator/in (Archiv),Berufliche Einsatzmöglichkeit,"['Fotobildtechnik', 'Fotochemie', 'Konservieren (historische Objekte)', 'Kopieherstellung (Foto, Film, Video)', 'Restaurierungsarbeiten']","['Bestandsaufnahme (Archiv, Bibliothek)', 'Bildschnitt', 'Dokumentation (Archiv, Bibliothek)', 'Forschung', 'Fotografie', 'Fotolithografie', 'Kameras, Film- und Kinogeräte', 'Katalogisieren, Bestanderschließung (Archiv, Bibl., Museum)', 'Kulturgeschichte', 'Kundenberatung, -betreuung', 'Kunstgeschichte', 'Lehrtätigkeit (Hochschule)', 'Mikroverfilmen', 'Retuschieren (Fototechnik)', 'Schadensanalyse', 'Vortragstätigkeit']",F
59279,Filmwissenschaftler/in,Tätigkeit nach Studium,"['Film-, Fernsehwissenschaften', 'Forschung', 'Kulturgeschichte', 'Medienwissenschaften']","['Dramaturgie', 'Fachpublikationen erstellen', 'Kritik', 'Kultur-, Regionalwissenschaften', 'Kulturmanagement, -verwaltung', 'Kunstgeschichte', 'Lehrtätigkeit (Hochschule)', 'Medienpädagogik', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Projektmanagement', 'Recherche, Informationsbeschaffung', 'Vortragstätigkeit']",F
93712,"Finanz- und Rechnungswesen, Controlling (grundständig)",Studienfach,,,F
94003,"Finanz- und Rechnungswesen, Controlling (weiterführend)",Studienfach,,,F
94061,"Finanz-, Wirtschaftsmathematik (grundständig)",Studienfach,,,F
93616,"Finanz-, Wirtschaftsmathematik (weiterführend)",Studienfach,,,F
76910,Finanzassistent/in,Doppelt qualifizierende Ausbildung,"['Auslandsgeschäft', 'Baufinanzierung', 'Bauspargeschäft', 'Bonitätsprüfung', 'Finanzdienstleistungsberatung', 'Finanzplanung', 'Kalkulation', 'Kreditgeschäft', 'Kundenberatung, -betreuung', 'Marketing', 'Privatkundengeschäft', 'Spar- und Anlagegeschäft', 'Steuerrecht', 'Versicherungsgeschäft', 'Versicherungsrecht', 'Vertragsbearbeitung, -verwaltung', 'Wertpapiergeschäft']","['Außendienst', 'Außenhandelsfinanzierung', 'Bank- und Börsenrecht', 'Bank- und Kapitalmarktrecht', 'Controlling', 'Electronic banking', 'Firmenkundengeschäft', 'Kontoführung', 'Kosten- und Leistungsrechnung', 'Leistungsfälle bearbeiten', 'Onlinebanking', 'Revision', 'Sachbearbeitung', 'Vertragsrecht', 'Zahlungsverkehr']",F
33200,Finanzbuchhalter/in,Kaufmännische Weiterbildung,"['Berichtswesen, Information', 'Buchführung, Buchhaltung', 'Controlling', 'Finanzbuchhaltung', 'Jahresabschluss', 'Rechnungslegung nach HGB', 'Steuerrecht', 'Zahlungsverkehr']","['Anlagenbuchhaltung', 'Bilanzierung', 'Debitorenbuchhaltung', 'Finanzplanung', 'Finanzwirtschaft', 'Handelsrecht', 'Kosten- und Leistungsrechnung', 'Kreditorenbuchhaltung', 'Lohn- und Gehaltsbuchhaltung, -abrechnung', 'Mahn- und Klagewesen', 'Monatsabschluss', 'Plankostenrechnung', 'Sachkontenbuchhaltung', 'Statistik']",F
